STUDENT_ID,SCHOOL_ID,SCHOOL_NAME,SCHOOL_BOARD,GRADE_LEVEL,MATH_SCORE,READING_SCORE,GRADUATION_RATE,ATTENDANCE_RATE,POSTAL_CODE,REGION,PROGRAM_TYPE,SPECIAL_EDUCATION,ESL_FLAG,INDIGENOUS_FLAG,SOCIOECONOMIC_INDEX,LAST_UPDATED
STU-0000571,School_005,Maple Valley SS,PDSB,12,50,65,0.958,0.912,K5J,Northern,IB,No,No,Yes,8.4,2026-01-19
STU-0000572,School_025,Oak Ridge SS,WRDSB,8,53,91,0.828,0.775,N0P,Southwestern,Arts,No,No,No,9.0,2026-01-25
STU-0000573,School_023,Elm Creek CI,DDSB,6,98,50,0.775,0.967,P3M,Niagara,French Immersion,No,No,Yes,2.0,2026-06-26
STU-0000574,School_008,Oak Hill SS,WRDSB,11,72,98,0.791,0.642,P7O,Durham,AP,Yes,Yes,No,5.5,2026-05-15
STU-0000575,School_004,Cedar Park CI,HDSB,4,53,80,0.807,0.546,K5O,Eastern,STEM,Yes,No,Yes,1.7,2026-04-04
STU-0000576,School_019,Pine Hill SS,HDSB,8,78,50,0.849,0.771,L3A,Waterloo,French Immersion,Yes,No,No,4.3,2026-06-14
STU-0000577,School_067,Oak Valley CI,PDSB,5,58,89,0.832,0.592,P5K,Hamilton,Arts,Yes,Yes,No,2.7,2026-02-22
STU-0000578,School_061,Elm Creek SS,PDSB,3,49,51,0.884,0.683,P3K,Niagara,IB,No,Yes,Yes,8.5,2026-04-21
STU-0000579,School_015,Pine Hill PS,WRDSB,9,100,72,0.748,0.79,L7C,Southwestern,AP,No,No,No,5.5,2026-04-12
STU-0000580,School_029,Maple Creek PS,OCDSB,12,83,83,0.632,0.717,K9P,Ottawa,French Immersion,No,Yes,No,9.1,2026-04-23
STU-0000581,School_024,Cedar Valley PS,PDSB,5,41,73,0.742,0.824,M8K,Ottawa,AP,No,No,No,7.3,2026-06-18
STU-0000582,School_086,Cedar Hill PS,OCDSB,8,80,96,0.772,0.947,P5H,Eastern,STEM,No,Yes,No,7.2,2026-05-12
STU-0000583,School_011,Maple Ridge CI,OCDSB,9,55,66,0.777,0.709,M2A,Hamilton,Arts,No,No,Yes,6.6,2026-02-19
STU-0000584,School_021,Maple Park PS,PDSB,11,74,58,0.689,0.879,N9B,Ottawa,AP,No,Yes,No,6.6,2026-04-24
STU-0000585,School_024,Elm Valley PS,WRDSB,3,82,81,0.636,0.904,L3B,GTA,AP,Yes,Yes,No,4.8,2026-06-28
STU-0000586,School_057,Birch Creek CI,PDSB,5,67,75,0.732,0.863,P2E,Niagara,Regular,No,Yes,Yes,5.3,2026-04-03
STU-0000587,School_094,Pine Hill PS,WRDSB,9,93,93,0.769,0.977,N1H,Waterloo,Regular,No,Yes,No,2.2,2026-01-19
STU-0000588,School_057,Cedar Hill CI,HWDSB,6,53,73,0.856,0.803,P6L,Waterloo,IB,No,No,No,6.1,2026-03-19
STU-0000589,School_002,Pine Creek CI,TDSB,12,68,55,0.943,0.959,L6C,Ottawa,Arts,No,No,Yes,7.4,2026-06-27
STU-0000590,School_034,Birch Creek CI,PDSB,2,94,63,0.924,0.599,M1L,Waterloo,Arts,No,Yes,No,8.7,2026-02-28
STU-0000591,School_042,Elm Hill CI,HDSB,1,87,47,0.845,0.81,P5A,Central,Regular,No,No,Yes,1.1,2026-06-05
STU-0000592,School_014,Elm Ridge SS,TDSB,5,80,80,0.914,0.598,P0L,GTA,IB,No,Yes,Yes,9.5,2026-03-23
STU-0000593,School_015,Oak Hill PS,YRDSB,3,67,61,0.893,0.61,N5N,Southwestern,French Immersion,No,No,No,1.0,2026-04-25
STU-0000594,School_048,Pine Valley SS,DDSB,3,55,59,0.884,0.783,K2I,Ottawa,IB,No,Yes,No,2.3,2026-03-27
STU-0000595,School_056,Maple Hill SS,HWDSB,9,74,79,0.916,0.509,M8A,Central,Regular,Yes,No,Yes,7.3,2026-07-04
STU-0000596,School_011,Birch Valley PS,WRDSB,6,40,59,0.644,0.815,P2E,Durham,French Immersion,No,No,No,7.4,2026-01-03
STU-0000597,School_022,Birch Creek CI,TDSB,8,85,92,0.646,0.883,L6A,Central,French Immersion,No,No,No,4.1,2026-06-14
STU-0000598,School_067,Maple Valley CI,YRDSB,7,66,99,0.633,0.766,P0B,Waterloo,STEM,No,Yes,No,9.3,2026-07-23
STU-0000599,School_078,Pine Park PS,PDSB,3,94,95,0.653,0.929,L6G,Ottawa,STEM,No,No,Yes,3.4,2026-06-24
STU-0000600,School_056,Birch Park SS,HDSB,6,93,67,0.663,0.811,L2F,Waterloo,French Immersion,No,Yes,Yes,4.5,2026-06-01
STU-0000601,School_062,Cedar Ridge SS,DDSB,11,73,55,0.917,0.54,P1F,Eastern,IB,Yes,Yes,No,4.5,2026-06-13
STU-0000602,School_043,Maple Hill CI,YRDSB,6,79,73,0.847,0.733,N0B,Hamilton,Arts,No,No,No,9.9,2026-07-02
STU-0000603,School_015,Oak Hill PS,TDSB,12,55,91,0.735,0.573,K1G,Central,Regular,No,No,No,9.5,2026-06-22
STU-0000604,School_004,Elm Creek SS,HDSB,7,40,83,0.627,0.818,K1H,Eastern,Regular,No,No,Yes,9.8,2026-07-26
STU-0000605,School_047,Maple Creek SS,HWDSB,4,70,97,0.655,0.54,K8N,Eastern,Arts,No,No,No,4.9,2026-02-09
STU-0000606,School_090,Oak Creek SS,HDSB,4,47,48,0.744,0.608,L0K,Eastern,French Immersion,Yes,Yes,No,4.1,2026-02-08
STU-0000607,School_056,Cedar Park PS,HWDSB,8,52,100,0.915,0.528,N3C,Hamilton,AP,Yes,Yes,Yes,8.3,2026-01-23
STU-0000608,School_002,Elm Valley PS,HWDSB,2,45,44,0.971,0.936,P7J,Hamilton,French Immersion,No,No,No,9.4,2026-06-17
STU-0000609,School_074,Elm Park SS,PDSB,4,84,42,0.914,0.899,K0N,Ottawa,Regular,Yes,Yes,No,6.2,2026-06-13
STU-0000610,School_001,Cedar Hill SS,WRDSB,12,75,53,0.645,0.601,N8C,Northern,IB,No,Yes,Yes,7.1,2026-07-23
STU-0000611,School_017,Pine Valley SS,TDSB,7,92,99,0.849,0.57,N0N,Ottawa,IB,Yes,No,No,6.0,2026-03-11
STU-0000612,School_011,Pine Park CI,OCDSB,4,44,52,0.941,0.769,L2O,Eastern,French Immersion,Yes,Yes,No,5.0,2026-02-22
STU-0000613,School_060,Pine Valley SS,HDSB,5,69,57,0.912,0.649,K3A,Central,IB,No,Yes,No,2.0,2026-03-20
STU-0000614,School_019,Birch Valley SS,WRDSB,7,99,44,0.623,0.706,M4B,Eastern,French Immersion,No,No,No,6.3,2026-01-29
STU-0000615,School_018,Oak Park CI,HDSB,10,46,91,0.611,0.818,K1M,Hamilton,STEM,No,Yes,No,2.6,2026-05-06
STU-0000616,School_002,Birch Creek SS,HDSB,11,76,61,0.633,0.601,M6L,Durham,IB,No,No,No,4.2,2026-07-23
STU-0000617,School_036,Birch Hill CI,YRDSB,1,82,68,0.634,0.746,M5N,Niagara,French Immersion,No,Yes,No,6.4,2026-04-03
STU-0000618,School_035,Elm Creek PS,TDSB,5,43,82,0.767,0.905,P7C,GTA,French Immersion,No,Yes,No,6.5,2026-06-20
STU-0000619,School_096,Birch Ridge CI,WRDSB,2,46,70,0.786,0.629,P4B,Ottawa,French Immersion,No,Yes,No,8.6,2026-04-28
STU-0000620,School_041,Birch Creek PS,PDSB,1,92,43,0.879,0.512,K8G,Hamilton,Regular,Yes,No,No,9.6,2026-01-09
STU-0000621,School_019,Elm Creek PS,DDSB,7,48,80,0.621,0.609,P9L,GTA,Regular,No,No,Yes,3.0,2026-01-18
STU-0000622,School_050,Pine Creek CI,HDSB,2,49,42,0.738,0.555,K3E,Hamilton,Regular,Yes,Yes,Yes,6.4,2026-07-15
STU-0000623,School_040,Cedar Ridge CI,PDSB,3,79,65,0.923,0.537,M5M,Waterloo,AP,Yes,No,Yes,9.7,2026-02-03
STU-0000624,School_054,Cedar Creek PS,PDSB,5,62,81,0.75,0.868,N5B,Northern,AP,Yes,No,No,2.0,2026-06-10
STU-0000625,School_049,Maple Valley SS,HDSB,2,71,65,0.845,0.83,N9N,Hamilton,IB,No,No,No,3.0,2026-05-23
STU-0000626,School_055,Elm Valley SS,DDSB,12,77,47,0.934,0.739,P6G,Waterloo,Regular,Yes,No,No,6.8,2026-02-25
STU-0000627,School_091,Birch Creek CI,HWDSB,5,41,82,0.671,0.813,P6F,Niagara,French Immersion,Yes,No,No,5.1,2026-02-02
STU-0000628,School_015,Maple Creek SS,HWDSB,8,68,90,0.716,0.995,L4H,Central,AP,No,Yes,No,5.5,2026-03-07
STU-0000629,School_008,Cedar Valley SS,HWDSB,1,93,61,0.781,0.904,N4H,Durham,Arts,No,Yes,No,3.6,2026-04-07
STU-0000630,School_021,Oak Park CI,YRDSB,5,57,48,0.809,0.884,K2H,Ottawa,STEM,Yes,Yes,No,9.2,2026-01-01
STU-0000631,School_001,Elm Park PS,OCDSB,12,79,56,0.974,0.708,P3K,GTA,IB,No,Yes,No,6.8,2026-01-13
STU-0000632,School_031,Pine Valley SS,TDSB,4,83,80,0.666,0.6,M3M,Northern,AP,Yes,Yes,No,9.3,2026-06-27
STU-0000633,School_024,Pine Creek PS,OCDSB,1,40,75,0.836,0.635,M3L,Northern,AP,Yes,Yes,Yes,1.2,2026-04-01
STU-0000634,School_006,Maple Hill CI,PDSB,12,78,99,0.79,0.668,P4D,GTA,IB,Yes,Yes,Yes,6.3,2026-07-10
STU-0000635,School_011,Maple Hill CI,HDSB,11,40,74,0.972,0.966,K2H,Durham,IB,No,No,No,4.7,2026-05-10
STU-0000636,School_034,Cedar Ridge SS,DDSB,1,84,80,0.942,0.96,L4O,GTA,Arts,No,No,No,2.6,2026-03-09
STU-0000637,School_007,Cedar Ridge SS,WRDSB,5,58,47,0.619,0.689,P2B,Durham,STEM,No,Yes,No,2.3,2026-01-10
STU-0000638,School_092,Oak Creek SS,YRDSB,8,53,83,0.808,0.651,P1J,Niagara,Regular,Yes,Yes,No,6.2,2026-05-09
STU-0000639,School_018,Pine Park CI,PDSB,12,98,58,0.887,0.871,N5H,Southwestern,Regular,Yes,Yes,No,9.0,2026-05-08
STU-0000640,School_087,Oak Hill SS,HDSB,9,92,80,0.735,0.653,N4J,Eastern,Regular,No,No,No,2.2,2026-05-29
STU-0000641,School_059,Oak Creek PS,PDSB,12,87,88,0.818,0.511,L2I,Central,French Immersion,Yes,Yes,No,7.9,2026-04-27
STU-0000642,School_006,Cedar Creek PS,WRDSB,9,84,46,0.871,0.892,P8F,Waterloo,Arts,Yes,Yes,No,1.4,2026-03-10
STU-0000643,School_081,Maple Park CI,HWDSB,9,61,43,0.933,0.769,P1I,Waterloo,AP,No,No,No,2.9,2026-07-07
STU-0000644,School_059,Maple Park CI,HDSB,12,56,90,0.977,0.615,L3I,Ottawa,Regular,Yes,No,Yes,9.4,2026-07-21
STU-0000645,School_036,Birch Ridge CI,WRDSB,1,90,49,0.665,0.793,P3B,Northern,STEM,Yes,Yes,No,5.7,2026-02-13
STU-0000646,School_068,Cedar Park CI,HWDSB,11,79,99,0.71,0.845,P6E,Ottawa,French Immersion,Yes,No,Yes,9.0,2026-05-24
STU-0000647,School_006,Elm Ridge PS,HDSB,9,43,76,0.817,0.697,L9L,Southwestern,Regular,No,Yes,No,9.8,2026-03-17
STU-0000648,School_083,Oak Park PS,HWDSB,9,91,67,0.646,0.66,L6K,Ottawa,AP,Yes,No,No,4.6,2026-07-08
STU-0000649,School_005,Elm Ridge PS,WRDSB,12,54,56,0.802,0.687,M5I,Hamilton,STEM,Yes,No,No,8.4,2026-01-19
STU-0000650,School_088,Oak Park CI,WRDSB,8,73,75,0.958,0.606,M5A,Hamilton,STEM,Yes,No,No,4.0,2026-02-15
STU-0000651,School_033,Pine Park CI,OCDSB,10,83,86,0.955,0.83,P7M,Ottawa,French Immersion,No,Yes,Yes,2.9,2026-02-05
STU-0000652,School_096,Oak Valley SS,YRDSB,3,92,57,0.962,0.701,N7K,Ottawa,AP,No,No,No,1.0,2026-01-20
STU-0000653,School_064,Elm Valley PS,PDSB,7,50,84,0.718,0.875,L2C,Niagara,STEM,No,Yes,No,4.9,2026-01-01
STU-0000654,School_001,Elm Park PS,HWDSB,10,52,67,0.865,0.84,N6E,Niagara,Regular,No,No,No,6.6,2026-05-02
STU-0000655,School_016,Maple Valley SS,DDSB,9,57,62,0.681,0.75,P7H,Southwestern,Regular,No,No,Yes,3.3,2026-01-22
STU-0000656,School_045,Birch Valley CI,PDSB,3,84,47,0.697,0.908,L8P,GTA,IB,Yes,Yes,Yes,9.1,2026-01-05
STU-0000657,School_091,Pine Ridge CI,TDSB,1,91,77,0.938,0.751,P6K,Niagara,AP,Yes,Yes,No,9.7,2026-04-05
STU-0000658,School_076,Birch Park PS,HDSB,2,89,84,0.78,0.851,L7N,Waterloo,French Immersion,No,Yes,No,1.1,2026-07-28
STU-0000659,School_042,Oak Creek SS,YRDSB,5,50,65,0.854,0.58,L8N,Ottawa,French Immersion,No,No,No,1.7,2026-03-22
STU-0000660,School_038,Maple Hill PS,OCDSB,9,89,72,0.601,0.645,L1F,Southwestern,IB,Yes,Yes,No,5.2,2026-05-03
STU-0000661,School_020,Oak Park PS,HWDSB,10,40,65,0.821,0.867,L2F,Eastern,Regular,Yes,Yes,No,9.3,2026-07-11
STU-0000662,School_041,Maple Valley CI,HWDSB,4,70,91,0.607,0.72,M0G,GTA,French Immersion,Yes,No,No,8.9,2026-04-29
STU-0000663,School_073,Elm Valley PS,YRDSB,7,55,86,0.869,0.571,L1A,Durham,Regular,No,No,No,9.1,2026-01-17
STU-0000664,School_046,Oak Valley SS,OCDSB,12,72,40,0.879,0.917,K1E,Southwestern,French Immersion,No,Yes,Yes,5.0,2026-06-05
STU-0000665,School_027,Maple Park PS,OCDSB,8,74,56,0.838,0.86,M9E,Waterloo,French Immersion,Yes,No,No,8.0,2026-05-30
STU-0000666,School_058,Pine Park CI,HWDSB,6,62,41,0.875,0.825,N2J,Northern,STEM,Yes,No,No,4.7,2026-03-01
STU-0000667,School_002,Maple Hill PS,TDSB,6,47,99,0.709,0.957,P8I,Northern,AP,No,No,No,1.6,2026-01-31
STU-0000668,School_017,Cedar Valley CI,HDSB,9,89,66,0.703,0.918,N7L,GTA,IB,Yes,Yes,No,1.4,2026-02-26
STU-0000669,School_082,Maple Park PS,TDSB,7,50,87,0.913,0.585,P7J,Ottawa,French Immersion,No,Yes,No,2.5,2026-03-15
STU-0000670,School_024,Oak Valley PS,HWDSB,1,77,100,0.848,0.957,M1F,Niagara,Arts,Yes,Yes,No,2.8,2026-02-02
STU-0000671,School_025,Cedar Park CI,HWDSB,7,86,92,0.658,0.878,K9F,Hamilton,Regular,Yes,No,No,2.3,2026-03-12
STU-0000672,School_025,Birch Ridge CI,OCDSB,5,48,51,0.771,0.595,L6F,Waterloo,Regular,No,No,No,2.5,2026-05-03
STU-0000673,School_044,Birch Creek CI,HDSB,2,58,54,0.868,0.669,P3I,Hamilton,Arts,No,Yes,No,2.1,2026-05-19
STU-0000674,School_038,Elm Hill SS,WRDSB,7,95,63,0.769,0.785,L8H,Niagara,STEM,No,Yes,Yes,5.9,2026-07-05
STU-0000675,School_038,Pine Ridge PS,OCDSB,12,47,98,0.608,0.994,N9C,Durham,Arts,Yes,No,No,7.1,2026-05-02
STU-0000676,School_008,Maple Valley SS,HWDSB,6,54,41,0.601,0.629,N5F,Northern,Arts,No,Yes,Yes,5.2,2026-03-22
STU-0000677,School_030,Pine Creek SS,OCDSB,8,44,88,0.903,0.822,N8E,Ottawa,French Immersion,Yes,No,Yes,9.7,2026-04-21
STU-0000678,School_026,Maple Creek SS,HWDSB,5,47,52,0.716,0.91,N0D,Hamilton,AP,No,Yes,No,2.9,2026-05-02
STU-0000679,School_037,Cedar Creek CI,WRDSB,6,63,89,0.687,0.792,K7N,Ottawa,STEM,Yes,Yes,Yes,7.4,2026-04-15
STU-0000680,School_031,Pine Ridge SS,HWDSB,9,95,98,0.66,0.863,K5P,Durham,IB,No,No,No,3.9,2026-03-21
STU-0000681,School_014,Pine Creek SS,TDSB,5,72,91,0.62,0.69,N7F,Southwestern,STEM,No,Yes,No,2.7,2026-05-23
STU-0000682,School_018,Maple Park CI,TDSB,5,100,65,0.813,0.867,M8J,GTA,Arts,No,Yes,No,5.4,2026-03-10
STU-0000683,School_063,Birch Ridge CI,HDSB,9,49,66,0.799,0.712,L5G,Ottawa,STEM,No,Yes,Yes,7.2,2026-04-24
STU-0000684,School_015,Pine Ridge PS,HDSB,1,55,89,0.951,0.599,L4H,Central,French Immersion,Yes,No,No,2.3,2026-04-21
STU-0000685,School_063,Cedar Park PS,YRDSB,4,86,86,0.949,0.828,P3F,Central,IB,No,Yes,No,9.6,2026-07-03
STU-0000686,School_096,Birch Park SS,YRDSB,3,52,76,0.63,0.81,N7J,Eastern,IB,Yes,No,No,8.9,2026-01-19
STU-0000687,School_064,Elm Hill PS,YRDSB,5,60,50,0.98,0.872,K5E,Waterloo,Regular,Yes,Yes,No,3.6,2026-07-11
STU-0000688,School_030,Elm Ridge CI,WRDSB,7,58,62,0.822,0.629,M0J,GTA,Regular,No,No,No,8.9,2026-07-28
STU-0000689,School_048,Oak Hill PS,HWDSB,5,76,78,0.886,0.998,M1K,Northern,Arts,Yes,No,No,3.8,2026-05-23
STU-0000690,School_081,Pine Hill PS,YRDSB,8,49,58,0.611,0.609,L4N,Central,Arts,No,No,No,6.8,2026-07-07
STU-0000691,School_057,Cedar Creek SS,PDSB,10,55,92,0.882,0.797,N3F,Hamilton,French Immersion,Yes,Yes,No,6.4,2026-02-10
STU-0000692,School_083,Birch Creek CI,HWDSB,9,40,88,0.872,0.555,P9G,Hamilton,AP,No,Yes,No,3.1,2026-05-28
STU-0000693,School_046,Cedar Ridge SS,WRDSB,10,54,47,0.922,0.746,L3M,Northern,AP,Yes,No,Yes,6.7,2026-06-10
STU-0000694,School_063,Oak Valley PS,HWDSB,1,59,72,0.989,0.931,P2K,Eastern,AP,Yes,Yes,No,6.2,2026-06-27
STU-0000695,School_052,Oak Valley CI,WRDSB,11,40,81,0.892,0.579,N4N,Niagara,STEM,No,Yes,No,3.5,2026-06-18
STU-0000696,School_020,Birch Creek SS,OCDSB,5,74,48,0.843,0.59,P4H,Northern,French Immersion,No,Yes,Yes,3.9,2026-02-02
STU-0000697,School_027,Elm Park CI,HDSB,9,44,58,0.972,0.776,P0F,GTA,IB,No,Yes,No,5.6,2026-05-07
STU-0000698,School_087,Birch Creek PS,WRDSB,1,56,100,0.644,0.777,N9B,Central,AP,Yes,Yes,No,1.3,2026-03-20
STU-0000699,School_047,Pine Valley SS,OCDSB,7,60,57,0.752,0.528,N9F,Niagara,Arts,Yes,Yes,No,7.3,2026-05-15
STU-0000700,School_002,Birch Ridge CI,YRDSB,4,40,76,0.723,0.7,N5K,GTA,STEM,Yes,No,No,6.9,2026-03-19
STU-0000701,School_095,Cedar Creek CI,PDSB,4,54,79,0.606,0.74,N2M,Waterloo,Regular,Yes,Yes,No,8.8,2026-04-17
STU-0000702,School_083,Elm Creek PS,DDSB,9,84,70,0.793,0.698,M6C,Waterloo,Arts,No,No,Yes,4.4,2026-03-05
STU-0000703,School_063,Cedar Ridge PS,WRDSB,2,60,47,0.604,0.545,K5E,GTA,AP,Yes,No,No,6.4,2026-02-27
STU-0000704,School_035,Elm Hill CI,OCDSB,2,84,92,0.975,0.751,P5C,Southwestern,IB,No,No,No,1.4,2026-04-18
STU-0000705,School_099,Maple Ridge PS,HDSB,8,100,45,0.897,0.753,K4F,GTA,IB,Yes,Yes,No,7.4,2026-02-11
STU-0000706,School_018,Maple Ridge CI,PDSB,10,56,83,0.888,0.723,K7D,Southwestern,STEM,No,Yes,Yes,3.6,2026-01-06
STU-0000707,School_021,Maple Creek PS,PDSB,12,43,86,0.651,0.994,P3I,Durham,AP,Yes,No,No,9.0,2026-07-31
STU-0000708,School_088,Elm Ridge CI,DDSB,5,52,80,0.777,0.935,P5J,Ottawa,STEM,Yes,No,No,1.9,2026-01-21
STU-0000709,School_095,Maple Ridge CI,HDSB,12,52,95,0.942,0.7,L0B,GTA,IB,Yes,No,No,2.7,2026-05-14
STU-0000710,School_037,Maple Creek CI,YRDSB,12,41,60,0.679,0.52,M9A,Central,Arts,No,Yes,No,4.7,2026-07-12
STU-0000711,School_083,Birch Park SS,DDSB,7,61,66,0.755,0.62,M8A,Northern,IB,No,Yes,No,2.9,2026-04-11
STU-0000712,School_058,Cedar Creek CI,HDSB,6,47,87,0.864,0.889,L6I,Niagara,Regular,No,Yes,No,7.4,2026-01-19
STU-0000713,School_005,Pine Creek PS,TDSB,2,82,69,0.892,0.674,N9M,Niagara,French Immersion,No,No,No,2.8,2026-06-15
STU-0000714,School_001,Maple Valley PS,PDSB,12,79,83,0.908,0.682,N6F,Niagara,Arts,No,No,No,2.9,2026-04-10
STU-0000715,School_099,Maple Ridge SS,YRDSB,11,48,97,0.647,0.783,N5M,GTA,STEM,Yes,Yes,No,9.0,2026-06-13
STU-0000716,School_091,Maple Valley PS,HDSB,8,51,88,0.793,0.989,P4C,Niagara,Arts,No,Yes,No,7.1,2026-04-04
STU-0000717,School_062,Elm Valley SS,HWDSB,6,66,45,0.917,0.801,M6E,Durham,French Immersion,No,Yes,Yes,4.5,2026-03-23
STU-0000718,School_015,Maple Ridge CI,TDSB,12,54,46,0.701,0.544,K7L,Waterloo,French Immersion,No,Yes,No,4.8,2026-01-16
STU-0000719,School_034,Maple Ridge CI,OCDSB,11,93,99,0.61,0.712,K1K,GTA,AP,No,Yes,No,3.4,2026-02-13
STU-0000720,School_002,Elm Ridge PS,OCDSB,2,46,52,0.977,0.813,P7D,Northern,AP,Yes,Yes,No,9.6,2026-01-29
STU-0000721,School_092,Elm Park PS,WRDSB,9,68,46,0.968,0.654,M8G,Waterloo,AP,No,No,Yes,2.9,2026-03-15
STU-0000722,School_080,Pine Park PS,OCDSB,6,91,71,0.769,0.85,L0B,Hamilton,IB,No,Yes,No,2.4,2026-02-17
STU-0000723,School_030,Elm Park SS,PDSB,10,84,95,0.622,0.731,L1O,Waterloo,French Immersion,Yes,Yes,No,3.6,2026-03-19
STU-0000724,School_006,Birch Creek SS,WRDSB,2,72,48,0.759,0.804,P9A,Central,French Immersion,No,Yes,No,5.9,2026-04-28
STU-0000725,School_010,Maple Ridge CI,DDSB,12,93,64,0.673,0.919,M4M,Central,Arts,Yes,No,No,3.1,2026-04-23
STU-0000726,School_062,Cedar Hill CI,PDSB,4,41,87,0.747,0.58,K6H,Southwestern,French Immersion,Yes,Yes,No,4.8,2026-06-23
STU-0000727,School_006,Maple Park CI,HDSB,11,59,87,0.828,0.801,L5H,Ottawa,Regular,Yes,Yes,Yes,2.9,2026-04-11
STU-0000728,School_065,Pine Hill SS,WRDSB,2,79,99,0.889,0.87,K8O,Hamilton,French Immersion,Yes,No,No,5.8,2026-01-18
STU-0000729,School_010,Maple Valley PS,HDSB,9,93,97,0.857,0.814,K1B,Niagara,French Immersion,No,Yes,No,4.5,2026-03-14
STU-0000730,School_003,Birch Creek PS,YRDSB,1,49,92,0.907,0.837,K4P,Northern,IB,No,Yes,No,6.5,2026-04-03
STU-0000731,School_028,Maple Valley PS,HWDSB,4,44,83,0.732,0.559,P3L,GTA,French Immersion,No,No,Yes,2.7,2026-03-19
STU-0000732,School_075,Maple Park CI,HDSB,6,47,56,0.878,0.507,L4J,Central,STEM,Yes,No,No,1.5,2026-06-19
STU-0000733,School_008,Cedar Ridge SS,HWDSB,4,40,64,0.757,0.995,N2C,Northern,AP,Yes,Yes,No,1.8,2026-03-19
STU-0000734,School_003,Oak Valley SS,HDSB,11,87,84,0.677,0.731,M0O,Ottawa,Regular,No,Yes,No,9.1,2026-03-13
STU-0000735,School_013,Birch Ridge CI,YRDSB,2,81,85,0.907,0.776,K1J,Niagara,Regular,Yes,Yes,No,5.0,2026-05-05
STU-0000736,School_047,Oak Hill SS,HWDSB,1,82,92,0.631,0.916,M1B,Niagara,IB,Yes,No,No,5.0,2026-04-28
STU-0000737,School_086,Oak Creek PS,HDSB,6,72,80,0.946,0.903,M2F,Southwestern,IB,No,No,Yes,7.5,2026-06-29
STU-0000738,School_076,Oak Park SS,HDSB,5,80,86,0.705,0.753,N9A,Waterloo,French Immersion,No,Yes,No,9.3,2026-02-14
STU-0000739,School_008,Pine Ridge CI,TDSB,5,50,68,0.813,0.949,M1F,Hamilton,Arts,Yes,No,Yes,2.8,2026-01-27
STU-0000740,School_050,Birch Creek CI,PDSB,4,78,96,0.82,0.9,N8L,Central,AP,No,No,No,2.4,2026-01-06
STU-0000741,School_058,Elm Hill CI,OCDSB,1,72,99,0.627,0.623,K4D,Northern,IB,No,No,Yes,9.7,2026-07-05
STU-0000742,School_027,Oak Park CI,DDSB,11,52,65,0.805,0.783,M9P,Hamilton,AP,No,No,No,5.1,2026-05-26
STU-0000743,School_092,Elm Park SS,PDSB,3,63,94,0.914,0.847,K7B,GTA,Arts,Yes,Yes,Yes,4.7,2026-03-22
STU-0000744,School_026,Cedar Ridge SS,WRDSB,7,96,51,0.818,0.999,N1M,Eastern,STEM,Yes,Yes,No,5.4,2026-04-05
STU-0000745,School_088,Cedar Valley CI,DDSB,5,41,69,0.858,0.649,P1D,Niagara,French Immersion,Yes,No,No,9.3,2026-07-20
STU-0000746,School_031,Birch Valley PS,PDSB,5,99,44,0.885,0.502,N8O,Ottawa,IB,No,Yes,No,2.7,2026-04-19
STU-0000747,School_055,Elm Ridge PS,DDSB,6,83,63,0.755,0.507,N7M,Central,IB,Yes,No,No,1.5,2026-06-29
STU-0000748,School_060,Oak Valley SS,WRDSB,8,59,75,0.694,0.806,P0P,Niagara,AP,Yes,No,No,2.4,2026-03-24
STU-0000749,School_014,Maple Creek PS,OCDSB,3,57,95,0.813,0.655,L8D,Waterloo,IB,Yes,No,No,2.0,2026-01-20
STU-0000750,School_031,Maple Park PS,HDSB,7,70,72,0.97,0.574,L5C,Eastern,IB,Yes,Yes,No,4.2,2026-02-05
STU-0000751,School_029,Pine Hill CI,WRDSB,1,54,72,0.624,0.885,N8O,Durham,IB,Yes,No,No,3.2,2026-05-09
STU-0000752,School_072,Pine Valley CI,HWDSB,9,64,91,0.748,0.821,M9N,Eastern,AP,No,No,No,2.7,2026-03-24
STU-0000753,School_084,Birch Park CI,YRDSB,5,49,49,0.689,0.651,P0C,Hamilton,French Immersion,Yes,No,Yes,8.7,2026-07-07
STU-0000754,School_075,Elm Ridge PS,HDSB,9,47,79,0.759,0.972,K6J,Waterloo,IB,No,Yes,No,3.9,2026-05-10
STU-0000755,School_034,Elm Hill PS,HWDSB,12,64,100,0.767,0.575,N3G,Niagara,Regular,No,No,Yes,2.6,2026-05-02
STU-0000756,School_044,Birch Park CI,DDSB,5,91,49,0.737,0.866,N9A,Central,French Immersion,Yes,Yes,No,6.4,2026-05-03
STU-0000757,School_081,Birch Ridge PS,HWDSB,1,69,97,0.712,0.671,P8G,GTA,STEM,No,Yes,No,2.6,2026-04-13
STU-0000758,School_025,Birch Ridge PS,HDSB,11,74,45,0.735,0.8,M8D,Niagara,Arts,No,No,No,2.2,2026-07-15
STU-0000759,School_084,Pine Ridge SS,YRDSB,5,45,98,0.74,0.734,P0M,Niagara,French Immersion,Yes,No,No,5.8,2026-06-10
STU-0000760,School_097,Birch Park CI,HWDSB,6,54,66,0.647,0.903,M3O,Southwestern,Arts,No,Yes,No,3.3,2026-03-30
STU-0000761,School_052,Elm Creek PS,OCDSB,1,42,90,0.728,0.622,N4A,GTA,AP,No,No,Yes,3.6,2026-04-25
